city,time,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,weather_code,pressure_msl,cloud_cover,wind_speed_10m,wind_gusts_10m,wind_direction_10m,rainfall_event,heavy_rain_event,thunderstorm_event,dense_fog_event,dust_storm_event,strong_wind_event,heatwave_event,source_file,fe_year,fe_month,fe_day,fe_dayofyear,fe_season,fe_precipitation_rollmean_3,fe_precipitation_rollmean_7,fe_rain_rollmean_3,fe_rain_rollmean_7,fe_rainfall_event_rollmean_3,fe_rainfall_event_rollmean_7
Nagpur,2023-01-05 10:00:00,21.9,60,13.9,21.4,0.0,0.0,0,1021.5,5,11.8,28.1,70,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-05 11:00:00,23.6,56,14.2,23.8,0.0,0.0,1,1020.5,25,10.7,27.7,78,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-05 12:00:00,24.9,53,14.6,25.8,0.0,0.0,0,1019.2,14,8.8,26.3,81,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-05 13:00:00,26.1,50,15.0,27.7,0.1,0.1,51,1017.8,49,4.9,23.8,73,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.03333333333333333,0.014285714285714287,0.03333333333333333,0.014285714285714287,0.3333333333333333,0.14285714285714285
Nagpur,2023-01-05 14:00:00,26.3,49,14.8,27.1,0.1,0.1,51,1016.8,40,5.1,18.0,45,1,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.06666666666666667,0.028571428571428574,0.06666666666666667,0.028571428571428574,0.6666666666666666,0.2857142857142857
Nagpur,2023-01-05 15:00:00,26.5,47,14.4,26.9,0.0,0.0,1,1016.2,47,6.5,17.6,34,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.06666666666666667,0.028571428571428574,0.06666666666666667,0.028571428571428574,0.6666666666666666,0.2857142857142857
Nagpur,2023-01-05 16:00:00,26.1,47,13.9,26.1,0.0,0.0,1,1016.2,32,8.2,18.0,23,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.03333333333333333,0.028571428571428574,0.03333333333333333,0.028571428571428574,0.3333333333333333,0.2857142857142857
Nagpur,2023-01-05 17:00:00,19.4,78,15.5,20.1,0.0,0.0,0,1018.5,5,7.8,18.0,13,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.0,0.028571428571428574,0.0,0.028571428571428574,0.0,0.2857142857142857
Nagpur,2023-01-05 18:00:00,18.6,82,15.4,19.3,0.0,0.0,2,1019.0,56,7.2,13.3,357,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.0,0.028571428571428574,0.0,0.028571428571428574,0.0,0.2857142857142857
Nagpur,2023-01-05 19:00:00,18.3,83,15.4,19.3,0.0,0.0,3,1019.7,100,5.4,12.2,356,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.0,0.028571428571428574,0.0,0.028571428571428574,0.0,0.2857142857142857
Nagpur,2023-01-05 20:00:00,18.2,84,15.4,19.4,0.0,0.0,2,1020.2,68,4.5,9.4,14,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.0,0.014285714285714287,0.0,0.014285714285714287,0.0,0.14285714285714285
Nagpur,2023-01-05 21:00:00,18.0,86,15.5,19.1,0.0,0.0,0,1020.7,19,4.8,7.9,27,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-05 22:00:00,17.2,90,15.6,18.4,0.0,0.0,1,1020.7,28,5.0,7.9,30,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-05 23:00:00,17.4,89,15.5,18.4,0.0,0.0,0,1020.5,9,5.8,9.0,22,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,5,5,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 00:00:00,17.5,87,15.3,18.0,0.0,0.0,0,1020.0,9,8.7,14.4,24,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 01:00:00,16.9,87,14.8,17.2,0.0,0.0,0,1019.8,2,8.7,15.5,24,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 02:00:00,16.1,87,13.9,16.1,0.0,0.0,0,1019.3,18,8.7,15.1,24,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 03:00:00,15.6,84,12.8,15.1,0.0,0.0,0,1019.0,13,9.4,15.8,18,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 04:00:00,15.1,81,11.9,14.3,0.0,0.0,0,1019.0,4,9.2,16.2,11,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 05:00:00,15.6,81,12.3,15.1,0.0,0.0,0,1019.6,4,8.1,15.5,21,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 06:00:00,15.3,80,12.0,14.8,0.0,0.0,0,1020.5,2,7.6,14.0,25,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 07:00:00,15.7,78,11.9,14.9,0.0,0.0,0,1021.4,4,8.9,14.0,27,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 08:00:00,17.7,69,12.1,17.1,0.0,0.0,0,1022.4,0,8.5,18.7,36,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 09:00:00,20.1,61,12.4,19.5,0.0,0.0,0,1023.2,0,9.0,21.2,53,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 10:00:00,22.3,57,13.3,21.9,0.0,0.0,0,1023.0,0,10.2,24.8,67,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 11:00:00,24.0,54,14.0,24.4,0.0,0.0,0,1022.1,0,9.9,25.9,71,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 12:00:00,25.2,51,14.5,26.4,0.0,0.0,0,1020.7,2,8.1,25.2,69,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 13:00:00,26.0,49,14.5,27.2,0.0,0.0,0,1019.1,0,7.3,23.0,70,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 14:00:00,26.4,47,14.1,27.0,0.0,0.0,0,1018.3,0,6.9,21.6,62,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 15:00:00,26.5,46,13.8,26.7,0.0,0.0,0,1017.6,3,6.4,19.8,43,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 16:00:00,25.9,46,13.4,25.9,0.0,0.0,0,1017.8,8,7.3,17.6,20,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 17:00:00,23.5,57,14.6,24.1,0.0,0.0,0,1018.4,5,6.2,15.8,54,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 18:00:00,21.4,66,14.8,22.1,0.0,0.0,0,1019.0,0,5.8,10.8,86,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 19:00:00,19.9,74,15.1,20.6,0.0,0.0,0,1019.5,0,6.4,9.4,117,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 20:00:00,18.6,81,15.3,19.1,0.0,0.0,0,1020.2,0,8.8,10.1,109,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 21:00:00,17.8,84,15.1,18.6,0.0,0.0,0,1020.7,0,6.5,10.8,34,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 22:00:00,17.6,81,14.2,17.8,0.0,0.0,0,1021.0,0,7.7,12.6,11,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-06 23:00:00,16.9,66,10.5,15.9,0.0,0.0,0,1020.8,0,7.6,13.0,8,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,6,6,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 00:00:00,15.9,58,7.6,14.1,0.0,0.0,0,1020.5,0,7.6,13.0,8,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 01:00:00,15.0,58,6.7,13.0,0.0,0.0,0,1020.2,0,7.3,13.0,11,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 02:00:00,14.2,57,5.9,12.0,0.0,0.0,0,1019.5,0,8.0,13.0,18,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 03:00:00,13.7,55,4.8,11.1,0.0,0.0,0,1019.0,0,9.0,15.1,16,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 04:00:00,13.1,55,4.3,10.4,0.0,0.0,0,1019.1,0,9.1,15.5,18,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 05:00:00,13.1,60,5.6,10.6,0.0,0.0,0,1019.6,0,9.9,15.5,19,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 06:00:00,13.0,61,5.6,10.6,0.0,0.0,0,1020.8,0,8.7,16.9,24,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 07:00:00,13.3,61,5.8,10.8,0.0,0.0,0,1021.5,0,9.7,15.5,31,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 08:00:00,15.4,53,5.9,13.0,0.0,0.0,0,1022.1,0,9.7,19.8,42,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 09:00:00,17.7,45,5.6,15.3,0.0,0.0,0,1022.5,0,8.9,22.0,50,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 10:00:00,20.1,38,5.3,17.9,0.0,0.0,0,1022.3,0,7.6,21.6,59,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 11:00:00,22.1,36,6.3,21.1,0.0,0.0,0,1021.2,0,5.8,21.2,68,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 12:00:00,23.7,32,6.1,23.3,0.0,0.0,0,1019.8,0,4.3,19.4,66,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 13:00:00,24.8,28,5.1,24.2,0.0,0.0,0,1018.3,0,3.8,17.6,49,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 14:00:00,25.4,25,3.9,24.0,0.0,0.0,0,1017.2,0,4.1,16.6,38,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 15:00:00,25.4,23,2.9,23.0,0.0,0.0,0,1016.5,0,4.6,15.8,39,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 16:00:00,24.7,24,2.6,22.1,0.0,0.0,0,1016.5,0,6.0,14.8,25,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 17:00:00,21.8,41,7.9,20.4,0.0,0.0,0,1016.9,0,5.6,13.0,45,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 18:00:00,20.4,41,6.6,18.7,0.0,0.0,0,1017.6,0,5.4,6.8,53,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 19:00:00,20.3,41,6.6,18.9,0.0,0.0,0,1018.2,0,3.8,6.1,139,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 20:00:00,18.4,50,7.7,17.2,0.0,0.0,0,1018.7,0,4.4,5.0,189,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 21:00:00,16.9,55,7.9,15.5,0.0,0.0,0,1019.0,0,6.0,6.8,205,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 22:00:00,18.3,49,7.3,17.3,0.0,0.0,0,1019.2,0,1.8,7.2,349,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-07 23:00:00,14.8,59,7.0,12.7,0.0,0.0,0,1019.1,0,9.4,15.1,337,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,7,7,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 00:00:00,13.8,63,6.9,11.7,0.0,0.0,0,1018.8,0,8.7,16.2,353,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 01:00:00,12.8,67,6.9,10.8,0.0,0.0,0,1018.7,0,7.9,15.1,3,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 02:00:00,12.1,69,6.5,10.1,0.0,0.0,0,1018.1,0,7.2,13.3,360,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 03:00:00,11.6,68,5.9,9.5,0.0,0.0,0,1017.6,0,7.2,11.5,357,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 04:00:00,11.2,68,5.6,9.1,0.0,0.0,0,1017.6,0,7.2,11.9,360,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 05:00:00,10.6,74,6.1,8.6,0.0,0.0,0,1018.5,0,7.0,11.5,12,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 06:00:00,10.7,74,6.2,8.6,0.0,0.0,0,1019.0,0,7.4,12.2,14,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 07:00:00,11.4,71,6.3,9.1,0.0,0.0,0,1019.8,0,8.7,13.3,17,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 08:00:00,14.5,58,6.3,12.4,0.0,0.0,0,1020.4,0,7.6,16.6,19,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 09:00:00,17.6,45,5.6,15.3,0.0,0.0,0,1020.8,0,8.0,19.8,27,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 10:00:00,20.6,34,4.4,18.2,0.0,0.0,0,1020.4,0,7.8,21.2,34,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 11:00:00,23.0,27,3.1,21.1,0.0,0.0,0,1019.4,0,7.9,22.0,39,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 12:00:00,24.8,22,1.4,23.0,0.0,0.0,0,1017.9,0,7.7,22.0,41,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 13:00:00,25.8,18,0.1,23.8,0.0,0.0,0,1016.7,0,7.2,22.0,37,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 14:00:00,26.2,18,-0.3,23.7,0.0,0.0,0,1015.6,0,6.8,20.9,32,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 15:00:00,26.2,18,-0.3,23.0,0.0,0.0,0,1015.2,0,6.6,19.1,22,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 16:00:00,25.6,19,0.3,22.5,0.0,0.0,0,1015.1,0,6.4,17.3,16,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 17:00:00,24.7,23,2.3,22.3,0.0,0.0,0,1015.2,0,4.3,12.2,42,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 18:00:00,23.1,26,2.7,20.8,0.0,0.0,0,1015.8,0,3.7,5.0,101,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 19:00:00,19.5,37,4.5,17.1,0.0,0.0,0,1016.6,0,7.2,7.9,117,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 20:00:00,18.1,43,5.4,15.8,0.0,0.0,0,1017.5,0,7.6,9.0,109,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 21:00:00,15.8,51,5.7,13.6,0.0,0.0,0,1018.2,0,7.8,8.6,34,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 22:00:00,14.5,53,5.2,12.0,0.0,0.0,0,1018.7,0,8.9,11.2,14,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-08 23:00:00,13.3,58,5.2,10.7,0.0,0.0,0,1018.6,0,9.9,12.6,10,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,8,8,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 00:00:00,12.5,60,4.9,10.0,0.0,0.0,0,1018.3,0,8.6,11.5,2,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 01:00:00,12.3,60,4.8,9.9,0.0,0.0,0,1018.1,0,7.3,11.2,351,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 02:00:00,12.0,61,4.8,9.8,0.0,0.0,0,1017.6,0,6.7,11.2,344,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 03:00:00,11.7,62,4.8,9.3,0.0,0.0,0,1017.5,0,7.4,11.9,337,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 04:00:00,11.6,62,4.5,9.0,0.0,0.0,0,1017.8,0,8.1,13.3,339,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 05:00:00,11.0,67,5.2,8.8,0.0,0.0,0,1018.6,0,7.1,13.3,345,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 06:00:00,10.3,71,5.3,8.2,0.0,0.0,0,1019.3,0,6.3,11.2,347,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 07:00:00,11.3,68,5.5,9.1,0.0,0.0,0,1020.2,0,7.7,11.5,349,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 08:00:00,15.1,56,6.5,13.1,0.0,0.0,0,1020.9,0,6.9,15.5,6,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 09:00:00,18.6,45,6.4,16.7,0.0,0.0,0,1021.7,0,6.4,16.9,27,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 10:00:00,21.7,36,6.0,19.7,0.0,0.0,0,1021.5,0,6.4,19.1,52,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 11:00:00,24.0,31,5.7,22.8,0.0,0.0,0,1020.3,0,6.0,19.4,73,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 12:00:00,25.6,27,5.4,24.9,0.0,0.0,0,1019.0,0,5.1,19.4,86,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 13:00:00,26.7,25,5.2,26.2,0.0,0.0,0,1017.7,0,3.3,17.6,84,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 14:00:00,27.2,24,4.9,26.3,0.0,0.0,0,1016.8,0,2.4,15.1,63,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 15:00:00,27.3,24,4.7,25.6,0.0,0.0,0,1016.4,0,2.6,13.0,34,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 16:00:00,26.7,26,5.4,25.0,0.0,0.0,0,1016.4,0,3.8,10.8,17,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 17:00:00,23.6,37,8.1,22.2,0.0,0.0,0,1016.6,0,6.0,7.9,25,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 18:00:00,20.5,43,7.5,18.7,0.0,0.0,0,1017.4,0,7.3,8.6,20,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
Nagpur,2023-01-09 19:00:00,20.7,41,7.0,18.9,0.0,0.0,0,1018.3,0,6.5,8.6,19,0,0,0,0,0,0,0,nagpur_weather_2023_2025.csv,2023,1,9,9,winter,0.0,0.0,0.0,0.0,0.0,0.0
